"school_name","ls","p"
"CHEEKTOWAGA MIDDLE SCHOOL",0.308062440761934,0.000512469538378736
"CHELSEA CAREER AND TECHNICAL EDUCATION HIGH SCHOOL",0.228927508361419,0.000376253972261859
"CHESTNUT RIDGE ELEMENTARY SCHOOL",0.617737798538655,0.000452667582522546
"CHILDREN'S AID COLLEGE PREPARATORY CHARTER SCHOOL",0.36157718678008,0.000486721474051765
"CHILDREN'S LAB SCHOOL (THE)",0.388427837284269,0.000339708332571966
"CHILDREN'S WORKSHOP SCHOOL (THE)",0.115959198687319,0.000239207823424758
"CHRISTOPHER AVENUE COMMUNITY SCHOOL",0.45699317167178,0.000196848104693291
"CHURCHVILLE ELEMENTARY SCHOOL",0.899148358468496,0.000323096678167469
"CHURCHVILLE-CHILI MIDDLE SCHOOL",0.79881989858954,0.000990054602508028
"CHURCHVILLE-CHILI SENIOR HIGH SCHOOL",0.827408214396236,0.00100334392603163
"CINEMA SCHOOL (THE)",0.45082276502689,0.000264125305031504
"CITY COLLEGE ACADEMY OF THE ARTS",0.688622255596003,0.000507486042057387
"CITY HONORS SCHOOL AT FOSDICK MASTEN PARK",0.389645502571952,0.000899521086003518
"CITY KNOLL MIDDLE SCHOOL",0.158738436100113,0.000149504889640474
"CITY POLYTECHNIC HIGH SCHOOL OF ENGINEERING, ARCHITECTURE AND TECHNOLOGY",0.386542153998199,0.000357150569696688
"CIVIC LEADERSHIP ACADEMY",0.380311918601293,0.000490874387652889
"CLARA BARTON HIGH SCHOOL",0.94856273507037,0.00100666625691252
"CLAREMONT INTERNATIONAL HIGH SCHOOL",0.257340879984267,0.000283228707596676
"CLARENCE CENTER ELEMENTARY SCHOOL",1.27695064869921,0.000312299102804546
"CLARENCE MIDDLE SCHOOL",1.08923409814637,0.000865467194474299
"CLARENCE SENIOR HIGH SCHOOL",1.15752131723294,0.00121846485056986
"CLEVELAND HILL ELEMENTARY SCHOOL",0.444851096205386,0.000484229725891091
"CLEVELAND HILL HIGH SCHOOL",0.476575046119676,0.000328080174488818
"CLEVELAND HILL MIDDLE SCHOOL",0.456248019066552,0.00022924083078206
"CLINTON ELEMENTARY SCHOOL",1.13285851647279,0.000963475955460832
"CLOVERBANK ELEMENTARY SCHOOL",1.15166062621273,0.000464295740605694
"COBBLE HILL SCHOOL OF AMERICAN STUDIES",0.400515218625128,0.000485060308611316
"COBBLES ELEMENTARY SCHOOL",0.927982061908102,0.000465126323325919
"COLDEN ELEMENTARY SCHOOL",1.31286096299809,0.000137876731557326
"COLEBROOK SCHOOL",0.872747244820517,0.000135384983396651
"COLLABORATIVE ARTS MIDDLE SCHOOL",0.802086742374387,0.000271600549513528
"COLLEGE ACADEMY (THE)",0.66804068726422,0.000352167073375339
"COLLEGE POINT COLLABORATIVE",0.409295466779839,0.000127909738914628
"COLLEGIATE ACADEMY-MATH-PERSONAL AWA",0.856481587431411,9.05335165045092e-05
"COLLEGIATE INSTITUTE FOR MATH AND SCIENCE",0.0536860401250472,0.000505824876616937
"COLUMBIA SECONDARY SCHOOL",0.0364666893838354,0.000594697227680996
