"school_name","ls","p"
"CHANNEL VIEW SCHOOL FOR RESEARCH",0.00313864618394214,0.000798189994136086
"CHARLES A LINDBERGH ELEMENTARY SCHOOL",0.195059261149008,0.000417783108273102
"CHARLES H ROTH MIDDLE SCHOOL",0.090815939628879,0.000506655459337162
"CHARLOTTE AVENUE ELEMENTARY SCHOOL",0.463869707569435,0.000219273838139362
"CHARLOTTE SIDWAY SCHOOL",0.485558177747901,0.00031312968552477
"CHARTER HIGH SCHOOL-LAW AND SOCIAL",0.0140897533430032,0.000350505907934889
"CHARTER SCHOOL FOR APPLIED TECHNOLOGIES",0.0098246714021476,0.00188043927858907
"CHARTER SCHOOL OF INQUIRY",0.134566306110849,0.00019850927013374
"CHEEKTOWAGA HIGH SCHOOL",0.00943762046210548,0.000569779746074251
"CHEEKTOWAGA MIDDLE SCHOOL",0.00358928158574704,0.000512469538378736
"CHELSEA CAREER AND TECHNICAL EDUCATION HIGH SCHOOL",0.0301375456246688,0.000376253972261859
"CHESTNUT RIDGE ELEMENTARY SCHOOL",0.251969853453832,0.000452667582522546
"CHILDREN'S AID COLLEGE PREPARATORY CHARTER SCHOOL",0.011045277106877,0.000486721474051765
"CHILDREN'S LAB SCHOOL (THE)",0.0374658310776769,0.000339708332571966
"CHILDREN'S WORKSHOP SCHOOL (THE)",0.0952934474665223,0.000239207823424758
"CHRISTOPHER AVENUE COMMUNITY SCHOOL",0.278339811741513,0.000196848104693291
"CHURCHVILLE ELEMENTARY SCHOOL",0.149400436257728,0.000323096678167469
"CHURCHVILLE-CHILI MIDDLE SCHOOL",0.307995740574216,0.000990054602508028
"CHURCHVILLE-CHILI SENIOR HIGH SCHOOL",0.331302744919784,0.00100334392603163
"CINEMA SCHOOL (THE)",0.0154526749150234,0.000264125305031504
"CITY COLLEGE ACADEMY OF THE ARTS",0.0348402658803361,0.000507486042057387
"CITY HONORS SCHOOL AT FOSDICK MASTEN PARK",0.284230730355819,0.000899521086003518
"CITY KNOLL MIDDLE SCHOOL",0.0363093651492332,0.000149504889640474
"CITY POLYTECHNIC HIGH SCHOOL OF ENGINEERING, ARCHITECTURE AND TECHNOLOGY",0.0070001387303159,0.000357150569696688
"CIVIC LEADERSHIP ACADEMY",0.0111287711104312,0.000490874387652889
"CLARA BARTON HIGH SCHOOL",0.00919278453332367,0.00100666625691252
"CLAREMONT INTERNATIONAL HIGH SCHOOL",0.285565350319194,0.000283228707596676
"CLARENCE CENTER ELEMENTARY SCHOOL",0.774036885078739,0.000312299102804546
"CLARENCE MIDDLE SCHOOL",0.658772661285662,0.000865467194474299
"CLARENCE SENIOR HIGH SCHOOL",0.755889924448528,0.00121846485056986
"CLEVELAND HILL ELEMENTARY SCHOOL",0.00435821912376953,0.000484229725891091
"CLEVELAND HILL HIGH SCHOOL",0.0354517543838883,0.000328080174488818
"CLEVELAND HILL MIDDLE SCHOOL",0.00946529067769481,0.00022924083078206
"CLINTON ELEMENTARY SCHOOL",0.258603826227836,0.000963475955460832
"CLOVERBANK ELEMENTARY SCHOOL",0.373123958329139,0.000464295740605694
"COBBLE HILL SCHOOL OF AMERICAN STUDIES",0.121693696737183,0.000485060308611316
"COBBLES ELEMENTARY SCHOOL",0.511165333483093,0.000465126323325919
"COLDEN ELEMENTARY SCHOOL",0.23494862676748,0.000137876731557326
"COLEBROOK SCHOOL",0.28789023321151,0.000135384983396651
"COLLABORATIVE ARTS MIDDLE SCHOOL",0.0289849578567459,0.000271600549513528
"COLLEGE ACADEMY (THE)",0.22147862917685,0.000352167073375339
"COLLEGE POINT COLLABORATIVE",0.0115304837014484,0.000127909738914628
"COLLEGIATE ACADEMY-MATH-PERSONAL AWA",0.00551315187178505,9.05335165045092e-05
"COLLEGIATE INSTITUTE FOR MATH AND SCIENCE",0.00203075781000348,0.000505824876616937
"COLUMBIA SECONDARY SCHOOL",0.0910261675347991,0.000594697227680996
"COMMUNITY ACTION SCHOOL-MS 258",0.044063084835305,0.000199339852853965
"COMMUNITY HEALTH ACADEMY OF THE HEIGHTS",0.115031410298747,0.000580577321437174
"COMMUNITY PARTNERSHIP CHARTER SCHOOL",0.0947128391265136,0.000337216584411291
