"school_name","ls","p"
"CENTRAL QUEENS ACADEMY CHARTER SCHOOL",0.00638822145955141,0.000348844742494439
"CHALLENGE PREPARATORY CHARTER SCHOOL",0.0618107824945564,0.000656990931697861
"CHANNEL VIEW SCHOOL FOR RESEARCH",0.0741478371123952,0.000798189994136086
"CHARLES A LINDBERGH ELEMENTARY SCHOOL",0.0934673585705965,0.000417783108273102
"CHARLES H ROTH MIDDLE SCHOOL",0.0541833934807978,0.000506655459337162
"CHARLOTTE AVENUE ELEMENTARY SCHOOL",0.135089592624238,0.000219273838139362
"CHARLOTTE SIDWAY SCHOOL",0.0517674968632161,0.00031312968552477
"CHARTER HIGH SCHOOL-LAW AND SOCIAL",0.00348405186364359,0.000350505907934889
"CHARTER SCHOOL FOR APPLIED TECHNOLOGIES",0.0294758264668405,0.00188043927858907
"CHARTER SCHOOL OF INQUIRY",0.0919343205042148,0.00019850927013374
"CHEEKTOWAGA HIGH SCHOOL",0.0596694083438733,0.000569779746074251
"CHEEKTOWAGA MIDDLE SCHOOL",0.0479733383190556,0.000512469538378736
"CHELSEA CAREER AND TECHNICAL EDUCATION HIGH SCHOOL",0.0448165207904131,0.000376253972261859
"CHESTNUT RIDGE ELEMENTARY SCHOOL",0.0512386725467066,0.000452667582522546
"CHILDREN'S AID COLLEGE PREPARATORY CHARTER SCHOOL",0.00577854580554467,0.000486721474051765
"CHILDREN'S LAB SCHOOL (THE)",0.110462215932585,0.000339708332571966
"CHILDREN'S WORKSHOP SCHOOL (THE)",0.0467760892196506,0.000239207823424758
"CHRISTOPHER AVENUE COMMUNITY SCHOOL",0.0285852040703308,0.000196848104693291
"CHURCHVILLE ELEMENTARY SCHOOL",0.135089592624238,0.000323096678167469
"CHURCHVILLE-CHILI MIDDLE SCHOOL",0.0823092740461263,0.000990054602508028
"CHURCHVILLE-CHILI SENIOR HIGH SCHOOL",0.119277481530971,0.00100334392603163
"CINEMA SCHOOL (THE)",0.0298763251526084,0.000264125305031504
"CITY COLLEGE ACADEMY OF THE ARTS",0.0293614417552568,0.000507486042057387
"CITY HONORS SCHOOL AT FOSDICK MASTEN PARK",0.121366657365286,0.000899521086003518
"CITY KNOLL MIDDLE SCHOOL",0.00109216429591693,0.000149504889640474
"CITY POLYTECHNIC HIGH SCHOOL OF ENGINEERING, ARCHITECTURE AND TECHNOLOGY",0.0833843533166057,0.000357150569696688
"CIVIC LEADERSHIP ACADEMY",0.0220606200713213,0.000490874387652889
"CLARA BARTON HIGH SCHOOL",0.0118419268096865,0.00100666625691252
"CLAREMONT INTERNATIONAL HIGH SCHOOL",1.21292889125771,0.000283228707596676
"CLARENCE CENTER ELEMENTARY SCHOOL",0.135089592624238,0.000312299102804546
"CLARENCE MIDDLE SCHOOL",0.117326947683694,0.000865467194474299
"CLARENCE SENIOR HIGH SCHOOL",0.124337389578749,0.00121846485056986
"CLEVELAND HILL ELEMENTARY SCHOOL",0.0335107488962887,0.000484229725891091
"CLEVELAND HILL HIGH SCHOOL",0.0803203514462658,0.000328080174488818
"CLEVELAND HILL MIDDLE SCHOOL",0.0362702783888751,0.00022924083078206
"CLINTON ELEMENTARY SCHOOL",0.0777743289158778,0.000963475955460832
"CLOVERBANK ELEMENTARY SCHOOL",0.135089592624238,0.000464295740605694
"COBBLE HILL SCHOOL OF AMERICAN STUDIES",0.00132605473220692,0.000485060308611316
"COBBLES ELEMENTARY SCHOOL",0.0605920981228782,0.000465126323325919
"COLDEN ELEMENTARY SCHOOL",0.135089592624238,0.000137876731557326
"COLEBROOK SCHOOL",0.135089592624238,0.000135384983396651
