"school_name","ls","p"
"CATHERINE AND COUNT BASIE MIDDLE SCHOOL 72",0.0286042774389562,0.000284059290316901
"CAYUGA HEIGHTS ELEMENTARY SCHOOL",0.00643858637779838,0.000999191012430501
"CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC (THE)",0.006528296103758,0.000351336490655114
"CENTRAL BROOKLYN ASCEND CHARTER",0.00412357057427679,0.000459312244284345
"CENTRAL PARK EAST HIGH SCHOOL",0.00267994487739261,0.000425258352755126
"CENTRAL PARK EAST I",0.0209199062834867,0.000127079156194403
"CENTRAL PARK EAST II",0.0258984432479284,0.000373762224101185
"CENTRAL QUEENS ACADEMY CHARTER SCHOOL",0.0384516197241229,0.000348844742494439
"CHALLENGE PREPARATORY CHARTER SCHOOL",0.00299075116919045,0.000656990931697861
"CHANNEL VIEW SCHOOL FOR RESEARCH",0.0143643706828677,0.000798189994136086
"CHARLES A LINDBERGH ELEMENTARY SCHOOL",0.00644318376188262,0.000417783108273102
"CHARLES H ROTH MIDDLE SCHOOL",0.0261224446605655,0.000506655459337162
"CHARLOTTE AVENUE ELEMENTARY SCHOOL",0.00085285163857214,0.000219273838139362
"CHARLOTTE SIDWAY SCHOOL",0.0569744985528747,0.00031312968552477
"CHARTER HIGH SCHOOL-LAW AND SOCIAL",0.0138837360193796,0.000350505907934889
"CHARTER SCHOOL FOR APPLIED TECHNOLOGIES",0.0258971410231657,0.00188043927858907
"CHARTER SCHOOL OF INQUIRY",0.0304870744104049,0.00019850927013374
"CHEEKTOWAGA HIGH SCHOOL",0.000938127349164788,0.000569779746074251
"CHEEKTOWAGA MIDDLE SCHOOL",0.00209426594379016,0.000512469538378736
"CHELSEA CAREER AND TECHNICAL EDUCATION HIGH SCHOOL",0.0025023696039957,0.000376253972261859
"CHESTNUT RIDGE ELEMENTARY SCHOOL",0.0656400765136989,0.000452667582522546
"CHILDREN'S AID COLLEGE PREPARATORY CHARTER SCHOOL",0.00310850577721668,0.000486721474051765
"CHILDREN'S LAB SCHOOL (THE)",0.00373452019924724,0.000339708332571966
"CHILDREN'S WORKSHOP SCHOOL (THE)",0.0192025758353182,0.000239207823424758
"CHRISTOPHER AVENUE COMMUNITY SCHOOL",0.039634124641555,0.000196848104693291
"CHURCHVILLE ELEMENTARY SCHOOL",0.0287255681953865,0.000323096678167469
"CHURCHVILLE-CHILI MIDDLE SCHOOL",0.0161660165025857,0.000990054602508028
"CHURCHVILLE-CHILI SENIOR HIGH SCHOOL",0.020723690331674,0.00100334392603163
"CINEMA SCHOOL (THE)",0.00174836859106768,0.000264125305031504
"CITY COLLEGE ACADEMY OF THE ARTS",0.00589399684450947,0.000507486042057387
"CITY HONORS SCHOOL AT FOSDICK MASTEN PARK",0.0233365757923269,0.000899521086003518
"CITY KNOLL MIDDLE SCHOOL",0.0615529071304493,0.000149504889640474
"CITY POLYTECHNIC HIGH SCHOOL OF ENGINEERING, ARCHITECTURE AND TECHNOLOGY",0.00114658933019554,0.000357150569696688
"CIVIC LEADERSHIP ACADEMY",0.000392645484518162,0.000490874387652889
"CLARA BARTON HIGH SCHOOL",0.000165450994346303,0.00100666625691252
"CLAREMONT INTERNATIONAL HIGH SCHOOL",0.0583636988201849,0.000283228707596676
"CLARENCE CENTER ELEMENTARY SCHOOL",0.0362499887945254,0.000312299102804546
"CLARENCE MIDDLE SCHOOL",0.00916115773209606,0.000865467194474299
"CLARENCE SENIOR HIGH SCHOOL",0.0119494781547425,0.00121846485056986
"CLEVELAND HILL ELEMENTARY SCHOOL",0.00531822375715331,0.000484229725891091
"CLEVELAND HILL HIGH SCHOOL",0.00377889407674038,0.000328080174488818
"CLEVELAND HILL MIDDLE SCHOOL",0.00322940311421746,0.00022924083078206
"CLINTON ELEMENTARY SCHOOL",0.015318064411664,0.000963475955460832
"CLOVERBANK ELEMENTARY SCHOOL",0.00657585322527374,0.000464295740605694
"COBBLE HILL SCHOOL OF AMERICAN STUDIES",0.000324667337897357,0.000485060308611316
"COBBLES ELEMENTARY SCHOOL",0.0772326814230907,0.000465126323325919
"COLDEN ELEMENTARY SCHOOL",0.0176609153959996,0.000137876731557326
"COLEBROOK SCHOOL",0.0425241152503625,0.000135384983396651
"COLLABORATIVE ARTS MIDDLE SCHOOL",0.00338447063653952,0.000271600549513528
"COLLEGE ACADEMY (THE)",8.2716994053017e-06,0.000352167073375339
"COLLEGE POINT COLLABORATIVE",0.000234736737501587,0.000127909738914628
"COLLEGIATE ACADEMY-MATH-PERSONAL AWA",0.00472317568497962,9.05335165045092e-05
"COLLEGIATE INSTITUTE FOR MATH AND SCIENCE",8.47694655524665e-05,0.000505824876616937
"COLUMBIA SECONDARY SCHOOL",0.00172297085311911,0.000594697227680996
